model,intervention,image_identifier,cosine_stability
resnet50,cue_conflict,pair4_monkey_to_horse_28,0.7121195793151855
resnet50,cue_conflict,pair4_monkey_to_horse_29,0.30522164702415466
vit_b_16,cue_conflict,pair0_airplane_to_bird_05,0.4630639851093292
vit_b_16,cue_conflict,pair0_airplane_to_bird_06,0.26094305515289307
vit_b_16,cue_conflict,pair0_airplane_to_bird_09,0.21924933791160583
vit_b_16,cue_conflict,pair0_airplane_to_bird_10,0.1490669846534729
vit_b_16,cue_conflict,pair0_airplane_to_bird_11,0.18679797649383545
vit_b_16,cue_conflict,pair0_airplane_to_bird_12,0.28655806183815
vit_b_16,cue_conflict,pair0_airplane_to_bird_13,0.6205899119377136
vit_b_16,cue_conflict,pair0_airplane_to_bird_15,0.10484263300895691
vit_b_16,cue_conflict,pair0_airplane_to_bird_16,0.5511082410812378
vit_b_16,cue_conflict,pair0_airplane_to_bird_17,0.4816574156284332
vit_b_16,cue_conflict,pair0_airplane_to_bird_18,0.2794712781906128
vit_b_16,cue_conflict,pair0_airplane_to_bird_19,0.3520320653915405
vit_b_16,cue_conflict,pair0_airplane_to_bird_21,0.25553229451179504
vit_b_16,cue_conflict,pair0_airplane_to_bird_22,0.29381611943244934
vit_b_16,cue_conflict,pair0_airplane_to_bird_23,0.1396321803331375
vit_b_16,cue_conflict,pair0_airplane_to_bird_24,0.11562000215053558
vit_b_16,cue_conflict,pair0_airplane_to_bird_25,0.36613836884498596
vit_b_16,cue_conflict,pair0_airplane_to_bird_26,0.4778466820716858
vit_b_16,cue_conflict,pair0_airplane_to_bird_27,0.5399048924446106
vit_b_16,cue_conflict,pair0_airplane_to_bird_28,0.2987285256385803
vit_b_16,cue_conflict,pair0_bird_to_airplane_01,0.6181656718254089
vit_b_16,cue_conflict,pair0_bird_to_airplane_02,0.5265043377876282
vit_b_16,cue_conflict,pair0_bird_to_airplane_04,0.32649946212768555
vit_b_16,cue_conflict,pair0_bird_to_airplane_05,0.14367376267910004
vit_b_16,cue_conflict,pair0_bird_to_airplane_07,0.24941876530647278
vit_b_16,cue_conflict,pair0_bird_to_airplane_08,0.14821511507034302
vit_b_16,cue_conflict,pair0_bird_to_airplane_09,0.6359204053878784
vit_b_16,cue_conflict,pair0_bird_to_airplane_10,0.4905068576335907
vit_b_16,cue_conflict,pair0_bird_to_airplane_12,0.4155536890029907
vit_b_16,cue_conflict,pair0_bird_to_airplane_16,0.18722142279148102
vit_b_16,cue_conflict,pair0_bird_to_airplane_17,0.32710760831832886
vit_b_16,cue_conflict,pair0_bird_to_airplane_18,0.693845808506012
vit_b_16,cue_conflict,pair0_bird_to_airplane_19,0.42788445949554443
vit_b_16,cue_conflict,pair0_bird_to_airplane_21,0.42616528272628784
vit_b_16,cue_conflict,pair0_bird_to_airplane_22,0.7477607727050781
vit_b_16,cue_conflict,pair0_bird_to_airplane_23,0.3771663308143616
vit_b_16,cue_conflict,pair0_bird_to_airplane_24,0.4493419826030731
vit_b_16,cue_conflict,pair0_bird_to_airplane_26,0.3684527277946472
vit_b_16,cue_conflict,pair0_bird_to_airplane_27,0.7897191047668457
vit_b_16,cue_conflict,pair0_bird_to_airplane_29,0.17383670806884766
vit_b_16,cue_conflict,pair1_car_to_cat_00,0.6079374551773071
vit_b_16,cue_conflict,pair1_car_to_cat_01,0.6397985816001892
vit_b_16,cue_conflict,pair1_car_to_cat_03,0.5364379286766052
vit_b_16,cue_conflict,pair1_car_to_cat_04,0.640936017036438
vit_b_16,cue_conflict,pair1_car_to_cat_08,0.22943247854709625
vit_b_16,cue_conflict,pair1_car_to_cat_09,0.6344804167747498
vit_b_16,cue_conflict,pair1_car_to_cat_12,0.6629205942153931
vit_b_16,cue_conflict,pair1_car_to_cat_13,0.4848500192165375
vit_b_16,cue_conflict,pair1_car_to_cat_14,0.5234656929969788
vit_b_16,cue_conflict,pair1_car_to_cat_15,0.2900504469871521
vit_b_16,cue_conflict,pair1_car_to_cat_16,0.1250450164079666
vit_b_16,cue_conflict,pair1_car_to_cat_17,0.20966386795043945
vit_b_16,cue_conflict,pair1_car_to_cat_18,0.24282962083816528
vit_b_16,cue_conflict,pair1_car_to_cat_19,0.29593706130981445
vit_b_16,cue_conflict,pair1_car_to_cat_20,0.5044598579406738
vit_b_16,cue_conflict,pair1_car_to_cat_22,0.227935791015625
vit_b_16,cue_conflict,pair1_car_to_cat_23,0.44790148735046387
vit_b_16,cue_conflict,pair1_car_to_cat_25,0.24126946926116943
vit_b_16,cue_conflict,pair1_car_to_cat_26,0.5969521403312683
vit_b_16,cue_conflict,pair1_car_to_cat_27,0.6770037412643433
vit_b_16,cue_conflict,pair1_cat_to_car_00,0.41761475801467896
vit_b_16,cue_conflict,pair1_cat_to_car_01,0.07734642922878265
vit_b_16,cue_conflict,pair1_cat_to_car_03,0.17631930112838745
vit_b_16,cue_conflict,pair1_cat_to_car_04,0.419920414686203
vit_b_16,cue_conflict,pair1_cat_to_car_08,0.25894615054130554
vit_b_16,cue_conflict,pair1_cat_to_car_09,0.07358106970787048
vit_b_16,cue_conflict,pair1_cat_to_car_12,0.1254560500383377
vit_b_16,cue_conflict,pair1_cat_to_car_13,0.15172502398490906
vit_b_16,cue_conflict,pair1_cat_to_car_15,0.07670556008815765
vit_b_16,cue_conflict,pair1_cat_to_car_16,0.11661212146282196
vit_b_16,cue_conflict,pair1_cat_to_car_17,0.19082993268966675
vit_b_16,cue_conflict,pair1_cat_to_car_19,0.28569284081459045
vit_b_16,cue_conflict,pair1_cat_to_car_20,0.1472913771867752
vit_b_16,cue_conflict,pair1_cat_to_car_21,0.09555675089359283
vit_b_16,cue_conflict,pair1_cat_to_car_22,0.19304080307483673
vit_b_16,cue_conflict,pair1_cat_to_car_24,0.3333689570426941
vit_b_16,cue_conflict,pair1_cat_to_car_26,0.06428104639053345
vit_b_16,cue_conflict,pair1_cat_to_car_27,0.1714700311422348
vit_b_16,cue_conflict,pair1_cat_to_car_28,0.12473384290933609
vit_b_16,cue_conflict,pair1_cat_to_car_29,0.11067063361406326
vit_b_16,cue_conflict,pair2_deer_to_ship_00,0.5175554156303406
vit_b_16,cue_conflict,pair2_deer_to_ship_01,0.03320307657122612
vit_b_16,cue_conflict,pair2_deer_to_ship_03,0.1430371254682541
vit_b_16,cue_conflict,pair2_deer_to_ship_04,0.2573930621147156
vit_b_16,cue_conflict,pair2_deer_to_ship_06,0.11758889257907867
vit_b_16,cue_conflict,pair2_deer_to_ship_09,0.12958920001983643
vit_b_16,cue_conflict,pair2_deer_to_ship_10,0.2564012110233307
vit_b_16,cue_conflict,pair2_deer_to_ship_13,0.09773726761341095
vit_b_16,cue_conflict,pair2_deer_to_ship_14,0.32096758484840393
vit_b_16,cue_conflict,pair2_deer_to_ship_15,0.48191210627555847
vit_b_16,cue_conflict,pair2_deer_to_ship_16,0.3961891233921051
vit_b_16,cue_conflict,pair2_deer_to_ship_17,0.05141708627343178
vit_b_16,cue_conflict,pair2_deer_to_ship_18,0.037367358803749084
vit_b_16,cue_conflict,pair2_deer_to_ship_19,0.09938837587833405
vit_b_16,cue_conflict,pair2_deer_to_ship_20,0.08757097274065018
vit_b_16,cue_conflict,pair2_deer_to_ship_21,0.022793948650360107
vit_b_16,cue_conflict,pair2_deer_to_ship_25,0.053443584591150284
vit_b_16,cue_conflict,pair2_deer_to_ship_27,0.1358601301908493
vit_b_16,cue_conflict,pair2_deer_to_ship_28,0.06754060089588165
vit_b_16,cue_conflict,pair2_deer_to_ship_29,0.05672364681959152
vit_b_16,cue_conflict,pair2_ship_to_deer_01,0.24866461753845215
vit_b_16,cue_conflict,pair2_ship_to_deer_02,0.2540157735347748
vit_b_16,cue_conflict,pair2_ship_to_deer_05,0.2288976013660431
vit_b_16,cue_conflict,pair2_ship_to_deer_06,0.20025832951068878
vit_b_16,cue_conflict,pair2_ship_to_deer_08,0.19770750403404236
vit_b_16,cue_conflict,pair2_ship_to_deer_10,0.35946500301361084
vit_b_16,cue_conflict,pair2_ship_to_deer_11,0.17379136383533478
vit_b_16,cue_conflict,pair2_ship_to_deer_14,0.08212880790233612
vit_b_16,cue_conflict,pair2_ship_to_deer_16,0.4435357451438904
vit_b_16,cue_conflict,pair2_ship_to_deer_18,0.46121907234191895
vit_b_16,cue_conflict,pair2_ship_to_deer_19,0.47327056527137756
vit_b_16,cue_conflict,pair2_ship_to_deer_20,0.4748251736164093
vit_b_16,cue_conflict,pair2_ship_to_deer_21,0.44539764523506165
vit_b_16,cue_conflict,pair2_ship_to_deer_22,0.15238817036151886
vit_b_16,cue_conflict,pair2_ship_to_deer_23,0.16798260807991028
vit_b_16,cue_conflict,pair2_ship_to_deer_24,0.4068852365016937
vit_b_16,cue_conflict,pair2_ship_to_deer_26,0.16530539095401764
vit_b_16,cue_conflict,pair2_ship_to_deer_27,0.2120574712753296
vit_b_16,cue_conflict,pair2_ship_to_deer_28,0.4617369771003723
vit_b_16,cue_conflict,pair2_ship_to_deer_29,0.12966930866241455
vit_b_16,cue_conflict,pair3_dog_to_truck_00,0.7479407787322998
vit_b_16,cue_conflict,pair3_dog_to_truck_01,0.7509571313858032
vit_b_16,cue_conflict,pair3_dog_to_truck_03,0.22398214042186737
vit_b_16,cue_conflict,pair3_dog_to_truck_04,0.05229044333100319
vit_b_16,cue_conflict,pair3_dog_to_truck_08,0.216491237282753
vit_b_16,cue_conflict,pair3_dog_to_truck_09,0.3283792734146118
vit_b_16,cue_conflict,pair3_dog_to_truck_13,0.2729666233062744
vit_b_16,cue_conflict,pair3_dog_to_truck_14,0.33674514293670654
vit_b_16,cue_conflict,pair3_dog_to_truck_15,0.17334917187690735
vit_b_16,cue_conflict,pair3_dog_to_truck_16,0.5111920237541199
vit_b_16,cue_conflict,pair3_dog_to_truck_17,0.3111952543258667
vit_b_16,cue_conflict,pair3_dog_to_truck_18,0.45732635259628296
vit_b_16,cue_conflict,pair3_dog_to_truck_19,0.00984144862741232
vit_b_16,cue_conflict,pair3_dog_to_truck_20,0.5769992470741272
vit_b_16,cue_conflict,pair3_dog_to_truck_21,0.6589968800544739
vit_b_16,cue_conflict,pair3_dog_to_truck_23,0.23729610443115234
vit_b_16,cue_conflict,pair3_dog_to_truck_24,0.005204986780881882
vit_b_16,cue_conflict,pair3_dog_to_truck_26,0.35481882095336914
vit_b_16,cue_conflict,pair3_dog_to_truck_27,0.4778156280517578
vit_b_16,cue_conflict,pair3_dog_to_truck_28,0.4740241765975952
vit_b_16,cue_conflict,pair3_truck_to_dog_00,0.16035723686218262
vit_b_16,cue_conflict,pair3_truck_to_dog_01,0.35712265968322754
vit_b_16,cue_conflict,pair3_truck_to_dog_03,0.2498738020658493
vit_b_16,cue_conflict,pair3_truck_to_dog_04,0.380148708820343
vit_b_16,cue_conflict,pair3_truck_to_dog_08,0.4254404604434967
vit_b_16,cue_conflict,pair3_truck_to_dog_09,0.047015972435474396
vit_b_16,cue_conflict,pair3_truck_to_dog_12,0.3640419840812683
vit_b_16,cue_conflict,pair3_truck_to_dog_13,0.2928541898727417
vit_b_16,cue_conflict,pair3_truck_to_dog_14,0.41125383973121643
vit_b_16,cue_conflict,pair3_truck_to_dog_15,0.6013451814651489
vit_b_16,cue_conflict,pair3_truck_to_dog_17,0.1401309370994568
vit_b_16,cue_conflict,pair3_truck_to_dog_18,0.17930519580841064
vit_b_16,cue_conflict,pair3_truck_to_dog_19,0.41372907161712646
vit_b_16,cue_conflict,pair3_truck_to_dog_20,0.08960912376642227
vit_b_16,cue_conflict,pair3_truck_to_dog_21,0.24787774682044983
vit_b_16,cue_conflict,pair3_truck_to_dog_23,0.27011990547180176
vit_b_16,cue_conflict,pair3_truck_to_dog_25,0.3635233938694
vit_b_16,cue_conflict,pair3_truck_to_dog_27,0.561993420124054
vit_b_16,cue_conflict,pair3_truck_to_dog_28,0.3773140609264374
vit_b_16,cue_conflict,pair3_truck_to_dog_29,0.3420353829860687
vit_b_16,cue_conflict,pair4_horse_to_monkey_00,0.752483606338501
vit_b_16,cue_conflict,pair4_horse_to_monkey_01,0.43394091725349426
vit_b_16,cue_conflict,pair4_horse_to_monkey_03,0.40042704343795776
vit_b_16,cue_conflict,pair4_horse_to_monkey_04,0.7979460954666138
vit_b_16,cue_conflict,pair4_horse_to_monkey_08,0.5832940340042114
vit_b_16,cue_conflict,pair4_horse_to_monkey_09,0.5538650751113892
vit_b_16,cue_conflict,pair4_horse_to_monkey_12,0.6221053600311279
vit_b_16,cue_conflict,pair4_horse_to_monkey_13,0.7064633369445801
vit_b_16,cue_conflict,pair4_horse_to_monkey_15,0.44738686084747314
vit_b_16,cue_conflict,pair4_horse_to_monkey_16,0.6456772089004517
vit_b_16,cue_conflict,pair4_horse_to_monkey_17,0.47137606143951416
vit_b_16,cue_conflict,pair4_horse_to_monkey_18,0.6602054238319397
vit_b_16,cue_conflict,pair4_horse_to_monkey_19,0.760776162147522
vit_b_16,cue_conflict,pair4_horse_to_monkey_20,0.7003471851348877
vit_b_16,cue_conflict,pair4_horse_to_monkey_21,0.48568546772003174
vit_b_16,cue_conflict,pair4_horse_to_monkey_23,0.6431414484977722
vit_b_16,cue_conflict,pair4_horse_to_monkey_24,0.5519269108772278
vit_b_16,cue_conflict,pair4_horse_to_monkey_26,0.6397414803504944
vit_b_16,cue_conflict,pair4_horse_to_monkey_27,0.4945189952850342
vit_b_16,cue_conflict,pair4_horse_to_monkey_28,0.7644850611686707
vit_b_16,cue_conflict,pair4_monkey_to_horse_00,0.7068085670471191
vit_b_16,cue_conflict,pair4_monkey_to_horse_01,0.8503270745277405
vit_b_16,cue_conflict,pair4_monkey_to_horse_03,0.8996401429176331
vit_b_16,cue_conflict,pair4_monkey_to_horse_04,0.65914386510849
vit_b_16,cue_conflict,pair4_monkey_to_horse_08,0.7983474731445312
vit_b_16,cue_conflict,pair4_monkey_to_horse_09,0.7841399908065796
vit_b_16,cue_conflict,pair4_monkey_to_horse_13,0.6026782989501953
vit_b_16,cue_conflict,pair4_monkey_to_horse_14,0.16512930393218994
vit_b_16,cue_conflict,pair4_monkey_to_horse_15,0.5754140019416809
vit_b_16,cue_conflict,pair4_monkey_to_horse_16,0.24271012842655182
vit_b_16,cue_conflict,pair4_monkey_to_horse_17,0.22264434397220612
vit_b_16,cue_conflict,pair4_monkey_to_horse_19,0.34749844670295715
vit_b_16,cue_conflict,pair4_monkey_to_horse_20,0.5140676498413086
vit_b_16,cue_conflict,pair4_monkey_to_horse_21,0.4838528037071228
vit_b_16,cue_conflict,pair4_monkey_to_horse_22,0.42669734358787537
vit_b_16,cue_conflict,pair4_monkey_to_horse_24,0.30767831206321716
vit_b_16,cue_conflict,pair4_monkey_to_horse_26,0.4547038674354553
vit_b_16,cue_conflict,pair4_monkey_to_horse_27,0.18344709277153015
vit_b_16,cue_conflict,pair4_monkey_to_horse_28,0.6875157356262207
vit_b_16,cue_conflict,pair4_monkey_to_horse_29,0.5998808145523071
clip_vit_b_32,cue_conflict,pair0_airplane_to_bird_05,0.756607711315155
clip_vit_b_32,cue_conflict,pair0_airplane_to_bird_06,0.6750636696815491
clip_vit_b_32,cue_conflict,pair0_airplane_to_bird_09,0.7008761167526245
clip_vit_b_32,cue_conflict,pair0_airplane_to_bird_10,0.710676908493042
clip_vit_b_32,cue_conflict,pair0_airplane_to_bird_11,0.7903096675872803
clip_vit_b_32,cue_conflict,pair0_airplane_to_bird_12,0.6594879031181335
clip_vit_b_32,cue_conflict,pair0_airplane_to_bird_13,0.7755689024925232
clip_vit_b_32,cue_conflict,pair0_airplane_to_bird_15,0.6792171001434326
clip_vit_b_32,cue_conflict,pair0_airplane_to_bird_16,0.7216546535491943
clip_vit_b_32,cue_conflict,pair0_airplane_to_bird_17,0.8125783205032349
clip_vit_b_32,cue_conflict,pair0_airplane_to_bird_18,0.5538241267204285
clip_vit_b_32,cue_conflict,pair0_airplane_to_bird_19,0.6838814616203308
clip_vit_b_32,cue_conflict,pair0_airplane_to_bird_21,0.6527609825134277
clip_vit_b_32,cue_conflict,pair0_airplane_to_bird_22,0.6325752139091492
clip_vit_b_32,cue_conflict,pair0_airplane_to_bird_23,0.6725828051567078
clip_vit_b_32,cue_conflict,pair0_airplane_to_bird_24,0.6353311538696289
clip_vit_b_32,cue_conflict,pair0_airplane_to_bird_25,0.6075019240379333
clip_vit_b_32,cue_conflict,pair0_airplane_to_bird_26,0.765920877456665
clip_vit_b_32,cue_conflict,pair0_airplane_to_bird_27,0.7856324315071106
clip_vit_b_32,cue_conflict,pair0_airplane_to_bird_28,0.7149286270141602
clip_vit_b_32,cue_conflict,pair0_bird_to_airplane_01,0.7636014819145203
clip_vit_b_32,cue_conflict,pair0_bird_to_airplane_02,0.7470849752426147
clip_vit_b_32,cue_conflict,pair0_bird_to_airplane_04,0.7682061791419983
clip_vit_b_32,cue_conflict,pair0_bird_to_airplane_05,0.6869382262229919
clip_vit_b_32,cue_conflict,pair0_bird_to_airplane_07,0.6279280781745911
clip_vit_b_32,cue_conflict,pair0_bird_to_airplane_08,0.6844984889030457
clip_vit_b_32,cue_conflict,pair0_bird_to_airplane_09,0.8293052911758423
clip_vit_b_32,cue_conflict,pair0_bird_to_airplane_10,0.7983282208442688
clip_vit_b_32,cue_conflict,pair0_bird_to_airplane_12,0.8520413637161255
clip_vit_b_32,cue_conflict,pair0_bird_to_airplane_16,0.7414982318878174
clip_vit_b_32,cue_conflict,pair0_bird_to_airplane_17,0.7899056673049927
clip_vit_b_32,cue_conflict,pair0_bird_to_airplane_18,0.685814380645752
clip_vit_b_32,cue_conflict,pair0_bird_to_airplane_19,0.7446639537811279
clip_vit_b_32,cue_conflict,pair0_bird_to_airplane_21,0.7913894653320312
clip_vit_b_32,cue_conflict,pair0_bird_to_airplane_22,0.8623878955841064
clip_vit_b_32,cue_conflict,pair0_bird_to_airplane_23,0.7976696491241455
clip_vit_b_32,cue_conflict,pair0_bird_to_airplane_24,0.7297248244285583
clip_vit_b_32,cue_conflict,pair0_bird_to_airplane_26,0.7465526461601257
clip_vit_b_32,cue_conflict,pair0_bird_to_airplane_27,0.9005900025367737
clip_vit_b_32,cue_conflict,pair0_bird_to_airplane_29,0.702896773815155
clip_vit_b_32,cue_conflict,pair1_car_to_cat_00,0.7681412100791931
clip_vit_b_32,cue_conflict,pair1_car_to_cat_01,0.6404261589050293
clip_vit_b_32,cue_conflict,pair1_car_to_cat_03,0.6165118217468262
clip_vit_b_32,cue_conflict,pair1_car_to_cat_04,0.7571960687637329
clip_vit_b_32,cue_conflict,pair1_car_to_cat_08,0.5223360061645508
clip_vit_b_32,cue_conflict,pair1_car_to_cat_09,0.755717396736145
clip_vit_b_32,cue_conflict,pair1_car_to_cat_12,0.8107869625091553
clip_vit_b_32,cue_conflict,pair1_car_to_cat_13,0.7561075687408447
clip_vit_b_32,cue_conflict,pair1_car_to_cat_14,0.7309783101081848
clip_vit_b_32,cue_conflict,pair1_car_to_cat_15,0.6100788712501526
clip_vit_b_32,cue_conflict,pair1_car_to_cat_16,0.5695505142211914
clip_vit_b_32,cue_conflict,pair1_car_to_cat_17,0.6269258856773376
clip_vit_b_32,cue_conflict,pair1_car_to_cat_18,0.6953504085540771
clip_vit_b_32,cue_conflict,pair1_car_to_cat_19,0.5513073801994324
clip_vit_b_32,cue_conflict,pair1_car_to_cat_20,0.7926409840583801
clip_vit_b_32,cue_conflict,pair1_car_to_cat_22,0.7002037763595581
clip_vit_b_32,cue_conflict,pair1_car_to_cat_23,0.6414810419082642
clip_vit_b_32,cue_conflict,pair1_car_to_cat_25,0.6190556883811951
clip_vit_b_32,cue_conflict,pair1_car_to_cat_26,0.7116321325302124
clip_vit_b_32,cue_conflict,pair1_car_to_cat_27,0.7627265453338623
clip_vit_b_32,cue_conflict,pair1_cat_to_car_00,0.8657203912734985
clip_vit_b_32,cue_conflict,pair1_cat_to_car_01,0.6835289001464844
clip_vit_b_32,cue_conflict,pair1_cat_to_car_03,0.6799696683883667
clip_vit_b_32,cue_conflict,pair1_cat_to_car_04,0.6259826421737671
clip_vit_b_32,cue_conflict,pair1_cat_to_car_08,0.7496203184127808
clip_vit_b_32,cue_conflict,pair1_cat_to_car_09,0.6320973038673401
clip_vit_b_32,cue_conflict,pair1_cat_to_car_12,0.6134539246559143
clip_vit_b_32,cue_conflict,pair1_cat_to_car_13,0.6944097876548767
clip_vit_b_32,cue_conflict,pair1_cat_to_car_15,0.47967568039894104
clip_vit_b_32,cue_conflict,pair1_cat_to_car_16,0.5211871266365051
clip_vit_b_32,cue_conflict,pair1_cat_to_car_17,0.6487411856651306
clip_vit_b_32,cue_conflict,pair1_cat_to_car_19,0.7532774209976196
clip_vit_b_32,cue_conflict,pair1_cat_to_car_20,0.6259492635726929
clip_vit_b_32,cue_conflict,pair1_cat_to_car_21,0.6558921337127686
clip_vit_b_32,cue_conflict,pair1_cat_to_car_22,0.6338149905204773
clip_vit_b_32,cue_conflict,pair1_cat_to_car_24,0.8332974314689636
clip_vit_b_32,cue_conflict,pair1_cat_to_car_26,0.6621181964874268
clip_vit_b_32,cue_conflict,pair1_cat_to_car_27,0.6631305813789368
clip_vit_b_32,cue_conflict,pair1_cat_to_car_28,0.6455903649330139
clip_vit_b_32,cue_conflict,pair1_cat_to_car_29,0.629772424697876
clip_vit_b_32,cue_conflict,pair2_deer_to_ship_00,0.6412904262542725
clip_vit_b_32,cue_conflict,pair2_deer_to_ship_01,0.6105183362960815
clip_vit_b_32,cue_conflict,pair2_deer_to_ship_03,0.7168805599212646
clip_vit_b_32,cue_conflict,pair2_deer_to_ship_04,0.7281848788261414
clip_vit_b_32,cue_conflict,pair2_deer_to_ship_06,0.6939376592636108
clip_vit_b_32,cue_conflict,pair2_deer_to_ship_09,0.49492147564888
clip_vit_b_32,cue_conflict,pair2_deer_to_ship_10,0.7229292988777161
clip_vit_b_32,cue_conflict,pair2_deer_to_ship_13,0.5912550687789917
clip_vit_b_32,cue_conflict,pair2_deer_to_ship_14,0.7694364786148071
clip_vit_b_32,cue_conflict,pair2_deer_to_ship_15,0.7098516225814819
clip_vit_b_32,cue_conflict,pair2_deer_to_ship_16,0.7137231826782227
clip_vit_b_32,cue_conflict,pair2_deer_to_ship_17,0.561887264251709
clip_vit_b_32,cue_conflict,pair2_deer_to_ship_18,0.6435235738754272
clip_vit_b_32,cue_conflict,pair2_deer_to_ship_19,0.6284859776496887
clip_vit_b_32,cue_conflict,pair2_deer_to_ship_20,0.6125651001930237
clip_vit_b_32,cue_conflict,pair2_deer_to_ship_21,0.6314309239387512
clip_vit_b_32,cue_conflict,pair2_deer_to_ship_25,0.7807664275169373
clip_vit_b_32,cue_conflict,pair2_deer_to_ship_27,0.6141961216926575
clip_vit_b_32,cue_conflict,pair2_deer_to_ship_28,0.6620259881019592
clip_vit_b_32,cue_conflict,pair2_deer_to_ship_29,0.5581042170524597
clip_vit_b_32,cue_conflict,pair2_ship_to_deer_01,0.5858439803123474
clip_vit_b_32,cue_conflict,pair2_ship_to_deer_02,0.6101449728012085
clip_vit_b_32,cue_conflict,pair2_ship_to_deer_05,0.6315892338752747
clip_vit_b_32,cue_conflict,pair2_ship_to_deer_06,0.6866873502731323
clip_vit_b_32,cue_conflict,pair2_ship_to_deer_08,0.5221507549285889
clip_vit_b_32,cue_conflict,pair2_ship_to_deer_10,0.7363409399986267
clip_vit_b_32,cue_conflict,pair2_ship_to_deer_11,0.7552085518836975
clip_vit_b_32,cue_conflict,pair2_ship_to_deer_14,0.6038810014724731
clip_vit_b_32,cue_conflict,pair2_ship_to_deer_16,0.7677704095840454
clip_vit_b_32,cue_conflict,pair2_ship_to_deer_18,0.7244043946266174
clip_vit_b_32,cue_conflict,pair2_ship_to_deer_19,0.647868275642395
clip_vit_b_32,cue_conflict,pair2_ship_to_deer_20,0.6610498428344727
clip_vit_b_32,cue_conflict,pair2_ship_to_deer_21,0.8081536889076233
clip_vit_b_32,cue_conflict,pair2_ship_to_deer_22,0.6352754831314087
clip_vit_b_32,cue_conflict,pair2_ship_to_deer_23,0.6721639633178711
clip_vit_b_32,cue_conflict,pair2_ship_to_deer_24,0.7534993886947632
clip_vit_b_32,cue_conflict,pair2_ship_to_deer_26,0.5878981947898865
clip_vit_b_32,cue_conflict,pair2_ship_to_deer_27,0.6435515880584717
clip_vit_b_32,cue_conflict,pair2_ship_to_deer_28,0.7636645436286926
clip_vit_b_32,cue_conflict,pair2_ship_to_deer_29,0.5708165168762207
clip_vit_b_32,cue_conflict,pair3_dog_to_truck_00,0.6662573218345642
clip_vit_b_32,cue_conflict,pair3_dog_to_truck_01,0.7433028221130371
clip_vit_b_32,cue_conflict,pair3_dog_to_truck_03,0.7250493168830872
clip_vit_b_32,cue_conflict,pair3_dog_to_truck_04,0.48823708295822144
clip_vit_b_32,cue_conflict,pair3_dog_to_truck_08,0.6258885264396667
clip_vit_b_32,cue_conflict,pair3_dog_to_truck_09,0.7437411546707153
clip_vit_b_32,cue_conflict,pair3_dog_to_truck_13,0.5592753887176514
clip_vit_b_32,cue_conflict,pair3_dog_to_truck_14,0.5459845662117004
clip_vit_b_32,cue_conflict,pair3_dog_to_truck_15,0.5380244255065918
clip_vit_b_32,cue_conflict,pair3_dog_to_truck_16,0.7348710894584656
clip_vit_b_32,cue_conflict,pair3_dog_to_truck_17,0.7554330825805664
clip_vit_b_32,cue_conflict,pair3_dog_to_truck_18,0.6636320352554321
clip_vit_b_32,cue_conflict,pair3_dog_to_truck_19,0.6113965511322021
clip_vit_b_32,cue_conflict,pair3_dog_to_truck_20,0.8064066171646118
clip_vit_b_32,cue_conflict,pair3_dog_to_truck_21,0.6306052803993225
clip_vit_b_32,cue_conflict,pair3_dog_to_truck_23,0.6275544762611389
clip_vit_b_32,cue_conflict,pair3_dog_to_truck_24,0.636984646320343
clip_vit_b_32,cue_conflict,pair3_dog_to_truck_26,0.7474153637886047
clip_vit_b_32,cue_conflict,pair3_dog_to_truck_27,0.648780345916748
clip_vit_b_32,cue_conflict,pair3_dog_to_truck_28,0.7985035181045532
clip_vit_b_32,cue_conflict,pair3_truck_to_dog_00,0.6739914417266846
clip_vit_b_32,cue_conflict,pair3_truck_to_dog_01,0.6844674348831177
clip_vit_b_32,cue_conflict,pair3_truck_to_dog_03,0.7150201797485352
clip_vit_b_32,cue_conflict,pair3_truck_to_dog_04,0.7591854333877563
clip_vit_b_32,cue_conflict,pair3_truck_to_dog_08,0.7688608169555664
clip_vit_b_32,cue_conflict,pair3_truck_to_dog_09,0.6058133244514465
clip_vit_b_32,cue_conflict,pair3_truck_to_dog_12,0.682874321937561
clip_vit_b_32,cue_conflict,pair3_truck_to_dog_13,0.6800214648246765
clip_vit_b_32,cue_conflict,pair3_truck_to_dog_14,0.8044617176055908
clip_vit_b_32,cue_conflict,pair3_truck_to_dog_15,0.7064762711524963
clip_vit_b_32,cue_conflict,pair3_truck_to_dog_17,0.6388727426528931
clip_vit_b_32,cue_conflict,pair3_truck_to_dog_18,0.6468122005462646
clip_vit_b_32,cue_conflict,pair3_truck_to_dog_19,0.6547223329544067
clip_vit_b_32,cue_conflict,pair3_truck_to_dog_20,0.6239989995956421
clip_vit_b_32,cue_conflict,pair3_truck_to_dog_21,0.7629794478416443
clip_vit_b_32,cue_conflict,pair3_truck_to_dog_23,0.5931232571601868
clip_vit_b_32,cue_conflict,pair3_truck_to_dog_25,0.6928127408027649
clip_vit_b_32,cue_conflict,pair3_truck_to_dog_27,0.6911960244178772
clip_vit_b_32,cue_conflict,pair3_truck_to_dog_28,0.6507076621055603
clip_vit_b_32,cue_conflict,pair3_truck_to_dog_29,0.6712062358856201
clip_vit_b_32,cue_conflict,pair4_horse_to_monkey_00,0.881849467754364
clip_vit_b_32,cue_conflict,pair4_horse_to_monkey_01,0.8020580410957336
